,idx,year,sf_num,to_country,performer,song,running_final,running_sf,LY_SF_reciprocation,LY_SF_vote,LY_final_reciprocation,LY_final_vote,lyrics_url,lyrics,lyrics_eng_translation,lyrics_all_english,lyrics_english,lyrics_english_mix,cleaned_lyrics,lyrics_tokens,total_words,unique_words,type_token_ratio,compression_size_reduction,n_gram_repetitiveness,sadness,joy,love,anger,fear,surprise,topic,pre_contest_url,yt_channel,upload_date,total_views,likes,comments,days_since_upload,yt_views_per_day,average_replay_intensity,skewness_value,mean_abs_difference,variance_difference,primary_peak_time,number_of_maxima,additional_peak_times,audio_url,audio_url2,file_name,length(s),bpm,beats_count,beats_loudness,danceability,onset_rate,chords_changes_rate,chords_number_rate,chords_strength,hpcp_crest,hpcp_entropy,tuning_diatonic_strength,tuning_equal_tempered_deviation,tuning_frequency,tuning_nontempered_energy_ratio,chords_key,chords_scale,key_edma_strength,key_edma_key,key_edma_scale,key_krumhansl_strength,key_krumhansl_key,key_krumhansl_scale,key_temperley_strength,key_temperley_key,key_temperley_scale,average_loudness,barkbands_crest,barkbands_flatness_db,barkbands_kurtosis,barkbands_skewness,barkbands_spread,dissonance,dynamic_complexity,erbbands_crest,erbbands_flatness_db,erbbands_kurtosis,erbbands_skewness,erbbands_spread,hfc,loudness_ebu128_int,loudness_ebu128_range,melbands_crest,melbands_flatness_db,melbands_kurtosis,melbands_skewness,melbands_spread,pitch_salience,spectral_centroid,spectral_complexity,spectral_decrease,spectral_energy,spectral_energyband_high,spectral_energyband_low,spectral_energyband_middle_high,spectral_energyband_middle_low,spectral_entropy,spectral_flux,spectral_kurtosis,spectral_rms,spectral_rolloff,spectral_skewness,spectral_spread,spectral_strongpeak,zerocrossingrate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,gfcc_0,gfcc_1,gfcc_2,gfcc_3,gfcc_4,gfcc_5,gfcc_6,gfcc_7,gfcc_8,gfcc_9,gfcc_10,gfcc_11,gfcc_12,spectral_contrast_coeffs_0,spectral_contrast_coeffs_1,spectral_contrast_coeffs_2,spectral_contrast_coeffs_3,spectral_contrast_coeffs_4,spectral_contrast_coeffs_5,spectral_contrast_valleys_0,spectral_contrast_valleys_1,spectral_contrast_valleys_2,spectral_contrast_valleys_3,spectral_contrast_valleys_4,spectral_contrast_valleys_5,beats_loudness_band_ratio_0,beats_loudness_band_ratio_1,beats_loudness_band_ratio_2,beats_loudness_band_ratio_3,beats_loudness_band_ratio_4,beats_loudness_band_ratio_5,chords_histogram_0,chords_histogram_1,chords_histogram_2,chords_histogram_3,chords_histogram_4,chords_histogram_5,chords_histogram_6,chords_histogram_7,chords_histogram_8,chords_histogram_9,chords_histogram_10,chords_histogram_11,chords_histogram_12,chords_histogram_13,chords_histogram_14,chords_histogram_15,chords_histogram_16,chords_histogram_17,chords_histogram_18,chords_histogram_19,chords_histogram_20,chords_histogram_21,chords_histogram_22,chords_histogram_23,silence_rate_20dB,silence_rate_30dB,silence_rate_60dB
0,0,2025,1.0,Albania,Shkodra Elektronike,Zjerm,,12.0,0.1,0.2105263158,0.0,0.0,https://eurovisionworld.com/eurovision/2025/albania,"""Në këtë minutë, në këtë çast no paranoia Pas shiut, e ylbertë duket bota Nëpër rrugë asnjë ambulancë Kurrkush s'të flet me arrogancë Edhe sot na thanë Që s'prishet koha Përfundova nën ujë Kurrë s'mu tha goja Imagjino një minutë Pa ushtarë Pa jetimë Asnjë shishe në oqean Naftës i vjen era jargavan Lirinë e fjalës T'a mëson shkolla
Krijo në mua një zemër t'pastër Në natën time, të dërgoj dritën Aman miserere Aman miserere
Në zemrën time Në zemrën teme Ky minutë do të vazhdojë Njerëzit e mirë Njerëzit pa emër Kërcejnë valle në shpirt Jarna ne ti toka ime Ku kam lindë s'do të harroj Jarna ne ti bota ime Vazhdo më shndrit, shndrit, shndrit…
Zjerm Bjer mbi vallet tona tribale Që ushtojnë sa orteku kur bjen n'male Zjerm Njerëzit pa emën e njerëzit e dlirtë Njësoj këputen e bijnë Si shtatë thika që t'ngulen n'shpirt Zjerm Këtu flen deti, rana e hana E yjet s'i shohim se yjet na i shkel kamba Kur ecim n'jerm Zjerm Jena t'untë për flakë e dritë E t'kërkojmë N'kyt terr që s'pranë tuej Shndritë
Krijo në mua një zemër t'pastër Në natën time, të dërgoj dritën Aman miserere Aman miserere
Në zemrën time Në zemrën teme Ky minutë do të vazhdojë Njerëzit e mirë Njerëzit pa emër Kërcejnë valle në shpirt Jarna ne ti toka ime Ku kam lindë s'do të harroj Jarna ne ti bota ime Vаzhdo më shndrit, shndrit, ѕhndrit…""","At this minute, at this moment, no more paranoia After the rain the world seems like a rainbow No ambulances, roaming the streets No one arrogantly speaks Forecast for today, true: The skies still will be blue Ending under the water My mouth never dried up Imagine a minute, try Without soldiers With no orphans crying No bottles in the ocean Diesel smelling like lilac The freedom of speech Taught in a school class
Carve in me a clean heart I'll send the light, in my darkness, night Aman, miserere Aman, miserere
In my heart In this heart of mine This minute eternally lasts Good people blast Decent people Dance in their soul Hey, hop my soil I'll never forget the cradle I was born Oh, hey, my world Continue to shine, shine, shine…
Fire Fall upon our tribal wild dances As avalanche echoes, on mountains, rolls down Fire The nameless and pure people Fall and roll down the same As seven knives the soul straightly pierce Fire Here the sea, the sand and the moon sleep And the stars we do not see, trampled under the feet Sleepwalking to be free Fire For flames and light starving For you endlessly searching In this shining darkness thirsting for brightness
Carve in me a clean heart In the darkness, I'll send you the light Aman, miserere Aman, miserere
In my pulsating heart In my beating heart This minute will keep on keeping on Decent beings Good people Dance around in their soul Hey, hop my soil I'll never forget the cradle I wаs born Oh, hey, my beloved world Continue to shine, shine, ѕhine…""","At this minute, at this moment, no more paranoia After the rain the world seems like a rainbow No ambulances, roaming the streets No one arrogantly speaks Forecast for today, true: The skies still will be blue Ending under the water My mouth never dried up Imagine a minute, try Without soldiers With no orphans crying No bottles in the ocean Diesel smelling like lilac The freedom of speech Taught in a school class
Carve in me a clean heart I'll send the light, in my darkness, night Aman, miserere Aman, miserere
In my heart In this heart of mine This minute eternally lasts Good people blast Decent people Dance in their soul Hey, hop my soil I'll never forget the cradle I was born Oh, hey, my world Continue to shine, shine, shine…
Fire Fall upon our tribal wild dances As avalanche echoes, on mountains, rolls down Fire The nameless and pure people Fall and roll down the same As seven knives the soul straightly pierce Fire Here the sea, the sand and the moon sleep And the stars we do not see, trampled under the feet Sleepwalking to be free Fire For flames and light starving For you endlessly searching In this shining darkness thirsting for brightness
Carve in me a clean heart In the darkness, I'll send you the light Aman, miserere Aman, miserere
In my pulsating heart In my beating heart This minute will keep on keeping on Decent beings Good people Dance around in their soul Hey, hop my soil I'll never forget the cradle I wаs born Oh, hey, my beloved world Continue to shine, shine, ѕhine…""",0,0,në këtë minutë në këtë çast no paranoia pas shiut e ylbertë duket bota nëpër rrugë asnjë ambulancë kurrkush stë flet me arrogancë edhe sot na thanë që sprishet koha përfundova nën ujë kurrë smu tha goja imagjino një minutë pa ushtarë pa jetimë asnjë shishe në oqean naftës i vjen era jargavan lirinë e fjalës ta mëson shkolla krijo në mua një zemër tpastër në natën time të dërgoj dritën aman miserere aman miserere në zemrën time në zemrën teme ky minutë do të vazhdojë njerëzit e mirë njerëzit pa emër kërcejnë valle në shpirt jarna ne ti toka ime ku kam lindë sdo të harroj jarna ne ti bota ime vazhdo më shndrit shndrit shndrit zjerm bjer mbi vallet tona tribale që ushtojnë sa orteku kur bjen nmale zjerm njerëzit pa emën e njerëzit e dlirtë njësoj këputen e bijnë si shtatë thika që tngulen nshpirt zjerm këtu flen deti rana e hana e yjet si shohim se yjet na i shkel kamba kur ecim njerm zjerm jena tuntë për flakë e dritë e tkërkojmë nkyt terr që spranë tuej shndritë krijo në mua një zemër tpastër në natën time të dërgoj dritën aman miserere aman miserere në zemrën time në zemrën teme ky minutë do të vazhdojë njerëzit e mirë njerëzit pa emër kërcejnë valle në shpirt jarna ne ti toka ime ku kam lindë sdo të harroj jarna ne ti bota ime vаzhdo më shndrit shndrit ѕhndrit,"['në', 'këtë', 'minutë', 'në', 'këtë', 'çast', 'no', 'paranoia', 'pas', 'shiut', 'e', 'ylbertë', 'duket', 'bota', 'nëpër', 'rrugë', 'asnjë', 'ambulancë', 'kurrkush', 'stë', 'flet', 'me', 'arrogancë', 'edhe', 'sot', 'na', 'thanë', 'që', 'sprishet', 'koha', 'përfundova', 'nën', 'ujë', 'kurrë', 'smu', 'tha', 'goja', 'imagjino', 'një', 'minutë', 'pa', 'ushtarë', 'pa', 'jetimë', 'asnjë', 'shishe', 'në', 'oqean', 'naftës', 'i', 'vjen', 'era', 'jargavan', 'lirinë', 'e', 'fjalës', 'ta', 'mëson', 'shkolla', 'krijo', 'në', 'mua', 'një', 'zemër', 'tpastër', 'në', 'natën', 'time', 'të', 'dërgoj', 'dritën', 'aman', 'miserere', 'aman', 'miserere', 'në', 'zemrën', 'time', 'në', 'zemrën', 'teme', 'ky', 'minutë', 'do', 'të', 'vazhdojë', 'njerëzit', 'e', 'mirë', 'njerëzit', 'pa', 'emër', 'kërcejnë', 'valle', 'në', 'shpirt', 'jarna', 'ne', 'ti', 'toka', 'ime', 'ku', 'kam', 'lindë', 'sdo', 'të', 'harroj', 'jarna', 'ne', 'ti', 'bota', 'ime', 'vazhdo', 'më', 'shndrit', 'shndrit', 'shndrit', 'zjerm', 'bjer', 'mbi', 'vallet', 'tona', 'tribale', 'që', 'ushtojnë', 'sa', 'orteku', 'kur', 'bjen', 'nmale', 'zjerm', 'njerëzit', 'pa', 'emën', 'e', 'njerëzit', 'e', 'dlirtë', 'njësoj', 'këputen', 'e', 'bijnë', 'si', 'shtatë', 'thika', 'që', 'tngulen', 'nshpirt', 'zjerm', 'këtu', 'flen', 'deti', 'rana', 'e', 'hana', 'e', 'yjet', 'si', 'shohim', 'se', 'yjet', 'na', 'i', 'shkel', 'kamba', 'kur', 'ecim', 'njerm', 'zjerm', 'jena', 'tuntë', 'për', 'flakë', 'e', 'dritë', 'e', 'tkërkojmë', 'nkyt', 'terr', 'që', 'spranë', 'tuej', 'shndritë', 'krijo', 'në', 'mua', 'një', 'zemër', 'tpastër', 'në', 'natën', 'time', 'të', 'dërgoj', 'dritën', 'aman', 'miserere', 'aman', 'miserere', 'në', 'zemrën', 'time', 'në', 'zemrën', 'teme', 'ky', 'minutë', 'do', 'të', 'vazhdojë', 'njerëzit', 'e', 'mirë', 'njerëzit', 'pa', 'emër', 'kërcejnë', 'valle', 'në', 'shpirt', 'jarna', 'ne', 'ti', 'toka', 'ime', 'ku', 'kam', 'lindë', 'sdo', 'të', 'harroj', 'jarna', 'ne', 'ti', 'bota', 'ime', 'vаzhdo', 'më', 'shndrit', 'shndrit', 'ѕhndrit']",241,134,0.5560165975,0.2646370023,0.411685383,0.4443028867,0.09207242727,0.3629406691,0.08718191832,0.01007740293,0.003424637252,reflection,https://www.youtube.com/watch?v=Sfvb761EEcM,Eurovision Song Contest,2025-03-28,833451,25346,4200,31,26885.52,0.6847489957,-0.9479589313,0.04028020332,0.004614009845,34.5,2,"[34.5, 74.50000000000001]",https://www.youtube.com/watch?v=Sfvb761EEcM,https://www.youtube.com/watch?v=53d8wS1HW6s,53d8wS1HW6,184.4210815,95.0041275,295,0.05755346268,1.106079459,4.451406479,0.06846211851,0.003523785621,0.507466495,15.32957458,1.895993948,0.6935905814,0.2647182345,434.1931152,0.9313598275,C,minor,0.768856287,C,minor,0.782028079,C,minor,0.7985597253,C,minor,0.9294987321,12.0421114,0.1377625167,9.664089203,2.160043716,22.14249229,0.4608051479,2.924742699,9.241867065,0.1442838311,0.5141503811,0.4705269933,44.01549911,25.60926819,-7.093549728,4.683449268,16.60900688,0.1979837716,28.33104324,3.542983294,22.53815079,0.4999448657,1394.326416,18.9446125,-9.43e-09,0.037910752,0.001435496262,0.01803280786,0.005436224863,0.01411768142,7.674915314,0.09614102542,3.489031553,0.005601609591,1575.673584,1.490356565,5568546.0,0.9867321849,0.06535562128,-632.4558,101.561325,3.139406,11.532638,0.11818741,1.8232076,-1.2195684,-3.2705379,-7.0372458,-1.5334151,-3.1855884,-1.0638945,0.40988874,12.994512,65.32589,-113.9903,22.899538,-65.11025,13.891777,-42.981533,7.6159573,-27.892298,7.481167,-12.032231,4.8457193,-9.637271,-0.6680063,-0.7264065,-0.7495787,-0.78507185,-0.7824207,-0.78103346,-7.157513,-6.844502,-7.3538265,-7.6035438,-7.5614605,-9.750478,0.54464155,0.15194646,0.140161,0.09690436,0.053274136,0.041419275,29.44878,5.0088096,14.346841,0.27686885,1.0319657,5.713567,1.4095142,14.799899,1.6360433,7.097911,0.025169896,0.47822803,0.0,0.0,0.7550969,2.5673294,1.7618928,1.3843443,0.0,0.0,0.7047571,0.30203876,7.953687,3.2972565,1,0.9926989079,0.05954179168
4,4,2025,1.0,Azerbaijan,Mamagama,Run With U,,10.0,0.2,0.3333333333,0.0,0.0,https://eurovisionworld.com/eurovision/2025/azerbaijan,"""Rhythm pulls me out Don't know where to start You electrify Never felt so high Every glance you're giving Every move, I'm feeling I cannot resist Pure in every twist
Shall we dim the lights Leave our fears behind? Play wrong till it's right Give it all tonight Heartbeat takes control Moves my body and soul Just one look at me And I can't stand the heat
Shadows in the neon light The night is young, the beat is tight Something in the air that makes me fall for you The way I do, aha Way I do aha Way I do aha Way I do aha
No matter what you do tonight I wanna run with U I wanna run with U No matter what you do tonight I wanna run with U I wanna run with U
(Running) (With me) (Running) (Let's go)
Shooting to the stars Can't get enough, so far You make me feel brand new Never felt this true Every laugh you're giving Every touch I'm living And I can't pull away Caught up in the play
Shall we dim the lights Leave our fears behind? Play wrong till it'ѕ right Give it all tonight
Way I do aha Way I do aha Way I do aha Way I do aha
No matter what you do tonight I wanna run with U I wanna run with U No matter what you do tonight I wanna run with U I wannа run with U""",,"""Rhythm pulls me out Don't know where to start You electrify Never felt so high Every glance you're giving Every move, I'm feeling I cannot resist Pure in every twist
Shall we dim the lights Leave our fears behind? Play wrong till it's right Give it all tonight Heartbeat takes control Moves my body and soul Just one look at me And I can't stand the heat
Shadows in the neon light The night is young, the beat is tight Something in the air that makes me fall for you The way I do, aha Way I do aha Way I do aha Way I do aha
No matter what you do tonight I wanna run with U I wanna run with U No matter what you do tonight I wanna run with U I wanna run with U
(Running) (With me) (Running) (Let's go)
Shooting to the stars Can't get enough, so far You make me feel brand new Never felt this true Every laugh you're giving Every touch I'm living And I can't pull away Caught up in the play
Shall we dim the lights Leave our fears behind? Play wrong till it'ѕ right Give it all tonight
Way I do aha Way I do aha Way I do aha Way I do aha
No matter what you do tonight I wanna run with U I wanna run with U No matter what you do tonight I wanna run with U I wannа run with U""",1,0,rhythm pulls me out dont know where to start you electrify never felt so high every glance youre giving every move im feeling i cannot resist pure in every twist shall we dim the lights leave our fears behind play wrong till its right give it all tonight heartbeat takes control moves my body and soul just one look at me and i cant stand the heat shadows in the neon light the night is young the beat is tight something in the air that makes me fall for you the way i do aha way i do aha way i do aha way i do aha no matter what you do tonight i wanna run with u i wanna run with u no matter what you do tonight i wanna run with u i wanna run with u running with me running lets go shooting to the stars cant get enough so far you make me feel brand new never felt this true every laugh youre giving every touch im living and i cant pull away caught up in the play shall we dim the lights leave our fears behind play wrong till itѕ right give it all tonight way i do aha way i do aha way i do aha way i do aha no matter what you do tonight i wanna run with u i wanna run with u no matter what you do tonight i wanna run with u i wannа run with u,"['rhythm', 'pulls', 'me', 'out', 'dont', 'know', 'where', 'to', 'start', 'you', 'electrify', 'never', 'felt', 'so', 'high', 'every', 'glance', 'youre', 'giving', 'every', 'move', 'im', 'feeling', 'i', 'can', 'not', 'resist', 'pure', 'in', 'every', 'twist', 'shall', 'we', 'dim', 'the', 'lights', 'leave', 'our', 'fears', 'behind', 'play', 'wrong', 'till', 'its', 'right', 'give', 'it', 'all', 'tonight', 'heartbeat', 'takes', 'control', 'moves', 'my', 'body', 'and', 'soul', 'just', 'one', 'look', 'at', 'me', 'and', 'i', 'cant', 'stand', 'the', 'heat', 'shadows', 'in', 'the', 'neon', 'light', 'the', 'night', 'is', 'young', 'the', 'beat', 'is', 'tight', 'something', 'in', 'the', 'air', 'that', 'makes', 'me', 'fall', 'for', 'you', 'the', 'way', 'i', 'do', 'aha', 'way', 'i', 'do', 'aha', 'way', 'i', 'do', 'aha', 'way', 'i', 'do', 'aha', 'no', 'matter', 'what', 'you', 'do', 'tonight', 'i', 'wan', 'na', 'run', 'with', 'u', 'i', 'wan', 'na', 'run', 'with', 'u', 'no', 'matter', 'what', 'you', 'do', 'tonight', 'i', 'wan', 'na', 'run', 'with', 'u', 'i', 'wan', 'na', 'run', 'with', 'u', 'running', 'with', 'me', 'running', 'lets', 'go', 'shooting', 'to', 'the', 'stars', 'cant', 'get', 'enough', 'so', 'far', 'you', 'make', 'me', 'feel', 'brand', 'new', 'never', 'felt', 'this', 'true', 'every', 'laugh', 'youre', 'giving', 'every', 'touch', 'im', 'living', 'and', 'i', 'cant', 'pull', 'away', 'caught', 'up', 'in', 'the', 'play', 'shall', 'we', 'dim', 'the', 'lights', 'leave', 'our', 'fears', 'behind', 'play', 'wrong', 'till', 'itѕ', 'right', 'give', 'it', 'all', 'tonight', 'way', 'i', 'do', 'aha', 'way', 'i', 'do', 'aha', 'way', 'i', 'do', 'aha', 'way', 'i', 'do', 'aha', 'no', 'matter', 'what', 'you', 'do', 'tonight', 'i', 'wan', 'na', 'run', 'with', 'u', 'i', 'wan', 'na', 'run', 'with', 'u', 'no', 'matter', 'what', 'you', 'do', 'tonight', 'i', 'wan', 'na', 'run', 'with', 'u', 'i', 'wannа', 'run', 'with', 'u']",256,110,0.4296875,0.2892670157,0.427450861,0.0342804715,0.3619461954,0.5730672479,0.01845977828,0.01086998265,0.001376349363,reflection,https://www.youtube.com/watch?v=upbiPJ9uA70,Eurovision Song Contest,2025-02-19,1089522,25841,4800,68,16022.38,0.4916978552,0.1709911465,0.029341777,0.002791552854,83.5,2,"[54.50000000000001, 83.50000000000001]",https://www.youtube.com/watch?v=upbiPJ9uA70,https://www.youtube.com/watch?v=JCINqs4d2lI,JCINqs4d2lI,183.4492645,115.9166031,358,0.1550249457,1.322575092,4.714901924,0.06756073236,0.00253036432,0.5304819942,13.78313828,1.994709015,0.5791395307,0.1984592378,434.1931152,0.9194681644,C,minor,0.6339682341,Bb,major,0.6454718113,Bb,major,0.665822804,Bb,major,0.9524889588,12.19536877,0.1497482657,11.012784,2.241006613,23.70123672,0.4647876322,4.187944412,9.415682793,0.1419276446,0.6774650216,0.5202542543,45.59295654,30.69429779,-10.39347839,4.936182976,17.45458412,0.2227795124,30.52077675,3.623013735,21.26502419,0.4908831418,1371.857544,18.97089386,-1.29e-08,0.05148238689,0.001941199298,0.03328597546,0.006221150514,0.01075647399,7.732517242,0.1176653281,3.784380674,0.006213555112,1551.4021,1.522370219,6087090.0,0.7947452068,0.07057857513,-648.4115,105.71852,14.95166,11.0953245,2.4044368,13.253975,2.9385247,4.4124613,1.8780221,-0.58181345,5.228394,0.87520725,0.5638441,-0.9262394,64.677185,-100.52979,23.94556,-57.33238,25.087719,-31.461454,9.123231,-21.28691,10.153423,-12.932593,6.834416,-9.006161,-0.73753965,-0.7700306,-0.7685512,-0.79290545,-0.79968995,-0.7745015,-6.861418,-6.865562,-7.3636117,-7.756775,-7.8252583,-9.857596,0.7863548,0.03808065,0.039578762,0.08038573,0.030193312,0.03807833,17.43421,4.3016195,22.621458,0.96153843,1.6447369,1.3663968,0.8603239,0.15182187,0.025303643,0.0,0.0,0.0,0.0,0.0,0.0,0.7591093,0.0,1.7206478,0.0,1.2398785,0.60728747,29.959515,12.702429,3.6437247,1,0.8802834749,0.08440901339
5,5,2025,1.0,Belgium,Red Sebastian,Strobe Lights,,9.0,0.25,0.3684210526,0.0,0.0,https://eurovisionworld.com/eurovision/2025/belgium,"""Strobe lights, gettin' lost in your eyes Cotton candy haze, we're floating round in space
Fallin' where up is down Screamin', but won't make a sound Alice, show me your hand Take it to Wonderland
Step into the mirror to bright new dimensions Where no words are needed to feel the connection Where clocks never tick and where love is the ending Come down through the looking glass
Strobe lights, gettin' lost in your eyes Cotton candy haze, we're floating round in space Skin tight, never felt so alive Caught up in this maze It's where I wanna stay
Flyin' deep underground Silence never felt so loud
Step into the mirror to bright new dimensions Where no words are needed to feel the connection Where clocks never tick and where love is the ending Come down through the looking glass
Strobe lights, gettin' lost in your eyes Cotton candy haze, we're floating round in space Skin tight, I feel so alive Caught up in this maze It's where I wanna stay
That's where I wanna stay That's where I wanna ѕtаy""",,"""Strobe lights, gettin' lost in your eyes Cotton candy haze, we're floating round in space
Fallin' where up is down Screamin', but won't make a sound Alice, show me your hand Take it to Wonderland
Step into the mirror to bright new dimensions Where no words are needed to feel the connection Where clocks never tick and where love is the ending Come down through the looking glass
Strobe lights, gettin' lost in your eyes Cotton candy haze, we're floating round in space Skin tight, never felt so alive Caught up in this maze It's where I wanna stay
Flyin' deep underground Silence never felt so loud
Step into the mirror to bright new dimensions Where no words are needed to feel the connection Where clocks never tick and where love is the ending Come down through the looking glass
Strobe lights, gettin' lost in your eyes Cotton candy haze, we're floating round in space Skin tight, I feel so alive Caught up in this maze It's where I wanna stay
That's where I wanna stay That's where I wanna ѕtаy""",1,0,strobe lights gettin lost in your eyes cotton candy haze were floating round in space fallin where up is down screamin but wont make a sound alice show me your hand take it to wonderland step into the mirror to bright new dimensions where no words are needed to feel the connection where clocks never tick and where love is the ending come down through the looking glass strobe lights gettin lost in your eyes cotton candy haze were floating round in space skin tight never felt so alive caught up in this maze its where i wanna stay flyin deep underground silence never felt so loud step into the mirror to bright new dimensions where no words are needed to feel the connection where clocks never tick and where love is the ending come down through the looking glass strobe lights gettin lost in your eyes cotton candy haze were floating round in space skin tight i feel so alive caught up in this maze its where i wanna stay thats where i wanna stay thats where i wanna ѕtаy,"['strobe', 'lights', 'gettin', 'lost', 'in', 'your', 'eyes', 'cotton', 'candy', 'haze', 'were', 'floating', 'round', 'in', 'space', 'fallin', 'where', 'up', 'is', 'down', 'screamin', 'but', 'wont', 'make', 'a', 'sound', 'alice', 'show', 'me', 'your', 'hand', 'take', 'it', 'to', 'wonderland', 'step', 'into', 'the', 'mirror', 'to', 'bright', 'new', 'dimensions', 'where', 'no', 'words', 'are', 'needed', 'to', 'feel', 'the', 'connection', 'where', 'clocks', 'never', 'tick', 'and', 'where', 'love', 'is', 'the', 'ending', 'come', 'down', 'through', 'the', 'looking', 'glass', 'strobe', 'lights', 'gettin', 'lost', 'in', 'your', 'eyes', 'cotton', 'candy', 'haze', 'were', 'floating', 'round', 'in', 'space', 'skin', 'tight', 'never', 'felt', 'so', 'alive', 'caught', 'up', 'in', 'this', 'maze', 'its', 'where', 'i', 'wan', 'na', 'stay', 'flyin', 'deep', 'underground', 'silence', 'never', 'felt', 'so', 'loud', 'step', 'into', 'the', 'mirror', 'to', 'bright', 'new', 'dimensions', 'where', 'no', 'words', 'are', 'needed', 'to', 'feel', 'the', 'connection', 'where', 'clocks', 'never', 'tick', 'and', 'where', 'love', 'is', 'the', 'ending', 'come', 'down', 'through', 'the', 'looking', 'glass', 'strobe', 'lights', 'gettin', 'lost', 'in', 'your', 'eyes', 'cotton', 'candy', 'haze', 'were', 'floating', 'round', 'in', 'space', 'skin', 'tight', 'i', 'feel', 'so', 'alive', 'caught', 'up', 'in', 'this', 'maze', 'its', 'where', 'i', 'wan', 'na', 'stay', 'thats', 'where', 'i', 'wan', 'na', 'stay', 'thats', 'where', 'i', 'wan', 'na', 'ѕtаy']",185,76,0.4108108108,0.2469262295,0.6926247682,0.003473752877,0.9887712598,0.003930210602,0.000815733918,0.001919689006,0.001089403755,love,https://www.youtube.com/watch?v=ScupiVTosHU,Eurovision Song Contest,2025-03-11,642745,10530,691,48,13390.52,0.413639523,0.4384445021,0.03850155256,0.005876823853,86.5,3,"[3.5000000000000004, 48.50000000000001, 86.50000000000001]",https://www.youtube.com/watch?v=ScupiVTosHU,https://www.youtube.com/watch?v=xs0Fl142kYw,xs0Fl142kY,178.0645142,144.7434998,414,0.07642801106,1.111288786,4.194615364,0.08889468014,0.003649635008,0.4895814061,13.01221561,1.9893049,0.6296412945,0.2039051801,434.1931152,0.8984414339,G,minor,0.6044819355,B,minor,0.6113089919,B,minor,0.6195155382,B,minor,0.9446903467,13.93736935,0.1861270666,32.98429871,2.809608698,17.2985611,0.4590336084,2.506357431,10.70542908,0.1436074078,5.921898842,0.7452411652,40.67274094,25.76911926,-8.133440018,4.711247444,20.85206985,0.2740181983,999.7046509,5.530636787,16.5803051,0.4487894773,1112.827393,18.43024826,-1.63e-08,0.06374136358,0.001136336359,0.04224590957,0.005974568427,0.01584524848,7.482656002,0.1165922657,5.556715488,0.007436051499,1063.216309,1.754484296,5204241.5,0.7858532667,0.04634858668,-650.7403,126.99902,20.727013,26.098724,8.681221,10.847262,6.869906,7.2137585,3.8938696,10.426132,3.1568453,0.34368533,1.0341144,-3.7552066,93.03789,-86.18536,33.667686,-47.803448,19.750177,-26.887394,12.799344,-17.774008,6.240478,-12.397997,-1.3739235,-8.577304,-0.71148056,-0.770978,-0.7756878,-0.8100805,-0.809478,-0.7869406,-6.4406357,-6.7258563,-7.5087376,-7.8099337,-7.7988367,-10.18004,0.6811542,0.12634082,0.0955046,0.071284086,0.031499743,0.036602378,0.88633996,4.19708,0.41710114,3.2846715,0.0,0.0,0.0,0.0,0.0,0.3388947,1.173097,0.0,1.9812305,0.0,8.7851925,2.2419186,20.1512,7.3774767,1.7987487,8.889468,5.161627,16.16267,1.016684,16.1366,1,0.8552803397,0.03455019742
