idx,year,sf_num,to_country,performer,song,running_final,running_sf,LY_SF_reciprocation,LY_SF_vote,LY_final_reciprocation,LY_final_vote,lyrics_url,lyrics,lyrics_eng_translation,lyrics_all_english,lyrics_english,lyrics_english_mix,cleaned_lyrics,lyrics_tokens,total_words,unique_words,type_token_ratio,compression_size_reduction,n_gram_repetitiveness,sadness,joy,love,anger,fear,surprise,topic,pre_contest_url,yt_channel,upload_date,total_views,likes,comments,days_since_upload,yt_views_per_day,average_replay_intensity,skewness_value,mean_abs_difference,variance_difference,primary_peak_time,number_of_maxima,additional_peak_times,audio_url,audio_url2,file_name,length(s),bpm,beats_count,beats_loudness,danceability,onset_rate,chords_changes_rate,chords_number_rate,chords_strength,hpcp_crest,hpcp_entropy,tuning_diatonic_strength,tuning_equal_tempered_deviation,tuning_frequency,tuning_nontempered_energy_ratio,chords_key,chords_scale,key_edma_strength,key_edma_key,key_edma_scale,key_krumhansl_strength,key_krumhansl_key,key_krumhansl_scale,key_temperley_strength,key_temperley_key,key_temperley_scale,average_loudness,barkbands_crest,barkbands_flatness_db,barkbands_kurtosis,barkbands_skewness,barkbands_spread,dissonance,dynamic_complexity,erbbands_crest,erbbands_flatness_db,erbbands_kurtosis,erbbands_skewness,erbbands_spread,hfc,loudness_ebu128_int,loudness_ebu128_range,melbands_crest,melbands_flatness_db,melbands_kurtosis,melbands_skewness,melbands_spread,pitch_salience,spectral_centroid,spectral_complexity,spectral_decrease,spectral_energy,spectral_energyband_high,spectral_energyband_low,spectral_energyband_middle_high,spectral_energyband_middle_low,spectral_entropy,spectral_flux,spectral_kurtosis,spectral_rms,spectral_rolloff,spectral_skewness,spectral_spread,spectral_strongpeak,zerocrossingrate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,gfcc_0,gfcc_1,gfcc_2,gfcc_3,gfcc_4,gfcc_5,gfcc_6,gfcc_7,gfcc_8,gfcc_9,gfcc_10,gfcc_11,gfcc_12,spectral_contrast_coeffs_0,spectral_contrast_coeffs_1,spectral_contrast_coeffs_2,spectral_contrast_coeffs_3,spectral_contrast_coeffs_4,spectral_contrast_coeffs_5,spectral_contrast_valleys_0,spectral_contrast_valleys_1,spectral_contrast_valleys_2,spectral_contrast_valleys_3,spectral_contrast_valleys_4,spectral_contrast_valleys_5,beats_loudness_band_ratio_0,beats_loudness_band_ratio_1,beats_loudness_band_ratio_2,beats_loudness_band_ratio_3,beats_loudness_band_ratio_4,beats_loudness_band_ratio_5,chords_histogram_0,chords_histogram_1,chords_histogram_2,chords_histogram_3,chords_histogram_4,chords_histogram_5,chords_histogram_6,chords_histogram_7,chords_histogram_8,chords_histogram_9,chords_histogram_10,chords_histogram_11,chords_histogram_12,chords_histogram_13,chords_histogram_14,chords_histogram_15,chords_histogram_16,chords_histogram_17,chords_histogram_18,chords_histogram_19,chords_histogram_20,chords_histogram_21,chords_histogram_22,chords_histogram_23,silence_rate_20dB,silence_rate_30dB,silence_rate_60dB
0,2025,1,Albania,Shkodra Elektronike,Zjerm,,12,0.1,0.2105263158,0,0,https://eurovisionworld.com/eurovision/2025/albania,"""Në këtë minutë, në këtë çast no paranoia Pas shiut, e ylbertë duket bota Nëpër rrugë asnjë ambulancë Kurrkush s'të flet me arrogancë Edhe sot na thanë Që s'prishet koha Përfundova nën ujë Kurrë s'mu tha goja Imagjino një minutë Pa ushtarë Pa jetimë Asnjë shishe në oqean Naftës i vjen era jargavan Lirinë e fjalës T'a mëson shkolla
Krijo në mua një zemër t'pastër Në natën time, të dërgoj dritën Aman miserere Aman miserere
Në zemrën time Në zemrën teme Ky minutë do të vazhdojë Njerëzit e mirë Njerëzit pa emër Kërcejnë valle në shpirt Jarna ne ti toka ime Ku kam lindë s'do të harroj Jarna ne ti bota ime Vazhdo më shndrit, shndrit, shndrit…
Zjerm Bjer mbi vallet tona tribale Që ushtojnë sa orteku kur bjen n'male Zjerm Njerëzit pa emën e njerëzit e dlirtë Njësoj këputen e bijnë Si shtatë thika që t'ngulen n'shpirt Zjerm Këtu flen deti, rana e hana E yjet s'i shohim se yjet na i shkel kamba Kur ecim n'jerm Zjerm Jena t'untë për flakë e dritë E t'kërkojmë N'kyt terr që s'pranë tuej Shndritë
Krijo në mua një zemër t'pastër Në natën time, të dërgoj dritën Aman miserere Aman miserere
Në zemrën time Në zemrën teme Ky minutë do të vazhdojë Njerëzit e mirë Njerëzit pa emër Kërcejnë valle në shpirt Jarna ne ti toka ime Ku kam lindë s'do të harroj Jarna ne ti bota ime Vаzhdo më shndrit, shndrit, ѕhndrit…""","At this minute, at this moment, no more paranoia After the rain the world seems like a rainbow No ambulances, roaming the streets No one arrogantly speaks Forecast for today, true: The skies still will be blue Ending under the water My mouth never dried up Imagine a minute, try Without soldiers With no orphans crying No bottles in the ocean Diesel smelling like lilac The freedom of speech Taught in a school class
Carve in me a clean heart I'll send the light, in my darkness, night Aman, miserere Aman, miserere
In my heart In this heart of mine This minute eternally lasts Good people blast Decent people Dance in their soul Hey, hop my soil I'll never forget the cradle I was born Oh, hey, my world Continue to shine, shine, shine…
Fire Fall upon our tribal wild dances As avalanche echoes, on mountains, rolls down Fire The nameless and pure people Fall and roll down the same As seven knives the soul straightly pierce Fire Here the sea, the sand and the moon sleep And the stars we do not see, trampled under the feet Sleepwalking to be free Fire For flames and light starving For you endlessly searching In this shining darkness thirsting for brightness
Carve in me a clean heart In the darkness, I'll send you the light Aman, miserere Aman, miserere
In my pulsating heart In my beating heart This minute will keep on keeping on Decent beings Good people Dance around in their soul Hey, hop my soil I'll never forget the cradle I wаs born Oh, hey, my beloved world Continue to shine, shine, ѕhine…""","At this minute, at this moment, no more paranoia After the rain the world seems like a rainbow No ambulances, roaming the streets No one arrogantly speaks Forecast for today, true: The skies still will be blue Ending under the water My mouth never dried up Imagine a minute, try Without soldiers With no orphans crying No bottles in the ocean Diesel smelling like lilac The freedom of speech Taught in a school class
Carve in me a clean heart I'll send the light, in my darkness, night Aman, miserere Aman, miserere
In my heart In this heart of mine This minute eternally lasts Good people blast Decent people Dance in their soul Hey, hop my soil I'll never forget the cradle I was born Oh, hey, my world Continue to shine, shine, shine…
Fire Fall upon our tribal wild dances As avalanche echoes, on mountains, rolls down Fire The nameless and pure people Fall and roll down the same As seven knives the soul straightly pierce Fire Here the sea, the sand and the moon sleep And the stars we do not see, trampled under the feet Sleepwalking to be free Fire For flames and light starving For you endlessly searching In this shining darkness thirsting for brightness
Carve in me a clean heart In the darkness, I'll send you the light Aman, miserere Aman, miserere
In my pulsating heart In my beating heart This minute will keep on keeping on Decent beings Good people Dance around in their soul Hey, hop my soil I'll never forget the cradle I wаs born Oh, hey, my beloved world Continue to shine, shine, ѕhine…""",0,0,në këtë minutë në këtë çast no paranoia pas shiut e ylbertë duket bota nëpër rrugë asnjë ambulancë kurrkush stë flet me arrogancë edhe sot na thanë që sprishet koha përfundova nën ujë kurrë smu tha goja imagjino një minutë pa ushtarë pa jetimë asnjë shishe në oqean naftës i vjen era jargavan lirinë e fjalës ta mëson shkolla krijo në mua një zemër tpastër në natën time të dërgoj dritën aman miserere aman miserere në zemrën time në zemrën teme ky minutë do të vazhdojë njerëzit e mirë njerëzit pa emër kërcejnë valle në shpirt jarna ne ti toka ime ku kam lindë sdo të harroj jarna ne ti bota ime vazhdo më shndrit shndrit shndrit zjerm bjer mbi vallet tona tribale që ushtojnë sa orteku kur bjen nmale zjerm njerëzit pa emën e njerëzit e dlirtë njësoj këputen e bijnë si shtatë thika që tngulen nshpirt zjerm këtu flen deti rana e hana e yjet si shohim se yjet na i shkel kamba kur ecim njerm zjerm jena tuntë për flakë e dritë e tkërkojmë nkyt terr që spranë tuej shndritë krijo në mua një zemër tpastër në natën time të dërgoj dritën aman miserere aman miserere në zemrën time në zemrën teme ky minutë do të vazhdojë njerëzit e mirë njerëzit pa emër kërcejnë valle në shpirt jarna ne ti toka ime ku kam lindë sdo të harroj jarna ne ti bota ime vаzhdo më shndrit shndrit ѕhndrit,"['në', 'këtë', 'minutë', 'në', 'këtë', 'çast', 'no', 'paranoia', 'pas', 'shiut', 'e', 'ylbertë', 'duket', 'bota', 'nëpër', 'rrugë', 'asnjë', 'ambulancë', 'kurrkush', 'stë', 'flet', 'me', 'arrogancë', 'edhe', 'sot', 'na', 'thanë', 'që', 'sprishet', 'koha', 'përfundova', 'nën', 'ujë', 'kurrë', 'smu', 'tha', 'goja', 'imagjino', 'një', 'minutë', 'pa', 'ushtarë', 'pa', 'jetimë', 'asnjë', 'shishe', 'në', 'oqean', 'naftës', 'i', 'vjen', 'era', 'jargavan', 'lirinë', 'e', 'fjalës', 'ta', 'mëson', 'shkolla', 'krijo', 'në', 'mua', 'një', 'zemër', 'tpastër', 'në', 'natën', 'time', 'të', 'dërgoj', 'dritën', 'aman', 'miserere', 'aman', 'miserere', 'në', 'zemrën', 'time', 'në', 'zemrën', 'teme', 'ky', 'minutë', 'do', 'të', 'vazhdojë', 'njerëzit', 'e', 'mirë', 'njerëzit', 'pa', 'emër', 'kërcejnë', 'valle', 'në', 'shpirt', 'jarna', 'ne', 'ti', 'toka', 'ime', 'ku', 'kam', 'lindë', 'sdo', 'të', 'harroj', 'jarna', 'ne', 'ti', 'bota', 'ime', 'vazhdo', 'më', 'shndrit', 'shndrit', 'shndrit', 'zjerm', 'bjer', 'mbi', 'vallet', 'tona', 'tribale', 'që', 'ushtojnë', 'sa', 'orteku', 'kur', 'bjen', 'nmale', 'zjerm', 'njerëzit', 'pa', 'emën', 'e', 'njerëzit', 'e', 'dlirtë', 'njësoj', 'këputen', 'e', 'bijnë', 'si', 'shtatë', 'thika', 'që', 'tngulen', 'nshpirt', 'zjerm', 'këtu', 'flen', 'deti', 'rana', 'e', 'hana', 'e', 'yjet', 'si', 'shohim', 'se', 'yjet', 'na', 'i', 'shkel', 'kamba', 'kur', 'ecim', 'njerm', 'zjerm', 'jena', 'tuntë', 'për', 'flakë', 'e', 'dritë', 'e', 'tkërkojmë', 'nkyt', 'terr', 'që', 'spranë', 'tuej', 'shndritë', 'krijo', 'në', 'mua', 'një', 'zemër', 'tpastër', 'në', 'natën', 'time', 'të', 'dërgoj', 'dritën', 'aman', 'miserere', 'aman', 'miserere', 'në', 'zemrën', 'time', 'në', 'zemrën', 'teme', 'ky', 'minutë', 'do', 'të', 'vazhdojë', 'njerëzit', 'e', 'mirë', 'njerëzit', 'pa', 'emër', 'kërcejnë', 'valle', 'në', 'shpirt', 'jarna', 'ne', 'ti', 'toka', 'ime', 'ku', 'kam', 'lindë', 'sdo', 'të', 'harroj', 'jarna', 'ne', 'ti', 'bota', 'ime', 'vаzhdo', 'më', 'shndrit', 'shndrit', 'ѕhndrit']",241,134,0.5560165975,0.2646370023,0.411685383,0.4443028867,0.09207242727,0.3629406691,0.08718191832,0.01007740293,0.003424637252,reflection,https://www.youtube.com/watch?v=Sfvb761EEcM,Eurovision Song Contest,2025-03-28,833451,25346,4200,31,26885.52,0.6847489957,-0.9479589313,0.04028020332,0.004614009845,34.5,2,"[34.5, 74.50000000000001]",https://www.youtube.com/watch?v=Sfvb761EEcM,https://www.youtube.com/watch?v=53d8wS1HW6s,53d8wS1HW6,184.4210815,95.0041275,295,0.05755346268,1.106079459,4.451406479,0.06846211851,0.003523785621,0.507466495,15.32957458,1.895993948,0.6935905814,0.2647182345,434.1931152,0.9313598275,C,minor,0.768856287,C,minor,0.782028079,C,minor,0.7985597253,C,minor,0.9294987321,12.0421114,0.1377625167,9.664089203,2.160043716,22.14249229,0.4608051479,2.924742699,9.241867065,0.1442838311,0.5141503811,0.4705269933,44.01549911,25.60926819,-7.093549728,4.683449268,16.60900688,0.1979837716,28.33104324,3.542983294,22.53815079,0.4999448657,1394.326416,18.9446125,-9.43E-09,0.037910752,0.001435496262,0.01803280786,0.005436224863,0.01411768142,7.674915314,0.09614102542,3.489031553,0.005601609591,1575.673584,1.490356565,5568546,0.9867321849,0.06535562128,-632.4558,101.561325,3.139406,11.532638,0.11818741,1.8232076,-1.2195684,-3.2705379,-7.0372458,-1.5334151,-3.1855884,-1.0638945,0.40988874,12.994512,65.32589,-113.9903,22.899538,-65.11025,13.891777,-42.981533,7.6159573,-27.892298,7.481167,-12.032231,4.8457193,-9.637271,-0.6680063,-0.7264065,-0.7495787,-0.78507185,-0.7824207,-0.78103346,-7.157513,-6.844502,-7.3538265,-7.6035438,-7.5614605,-9.750478,0.54464155,0.15194646,0.140161,0.09690436,0.053274136,0.041419275,29.44878,5.0088096,14.346841,0.27686885,1.0319657,5.713567,1.4095142,14.799899,1.6360433,7.097911,0.025169896,0.47822803,0,0,0.7550969,2.5673294,1.7618928,1.3843443,0,0,0.7047571,0.30203876,7.953687,3.2972565,1,0.9926989079,0.05954179168
1,2025,2,Armenia,Parg,Survivor,,5,0.5,1,0.6,0.7837837838,https://eurovisionworld.com/eurovision/2025/armenia,"""Survivor
I got my bad shades on Jet-black am in ma zone I'm sick of the news I'm sick of the views I'm sick of the lies they've told
Come on and shine the light Come on and shine on me Guess you can see I don't believe Anything they told me
Letting me down Lifting me up Keeping me slow But I can't stop It's tearing me apart I'm alive Tryna look up, atop of a rock Climbing these heights, man I can't stop at all I'm standing tall
I'm a survivor Stay aliver Do or die in my prime I'm a fighter I'm a survivor Won't be tied up Break from the pain Take your place, I'll remind ya
I'm a survivor
Break from the pain Take your place, I'll remind ya
Kicking me, breaking me But I won't stop Pushing me, pulling me I will get up Hitting me, mocking me Stabbing me, crushing me Tearing me, burning me I'll never stop
I could have lost my way I could have made mistakes I bled a lot, more than you thought But I didn't fade away
Say you'll break me down And bring me to my knees You can do it Can you prove it? But you ain't got shit on me
I'm a survivor Break from the pain Take your place, I'll remind ya
Breathe in breathe out it's all done Never forget who you are Breathe in breathe out it's all done Never forget who you are
I'm a survivor Stay aliver Do or die in my prime I'm a fighter I'm a survivor Won't be tied up Break from the pain Take your place, I'll remind ya
I'm a survivor I'm a survivor
Break from the pain Take your place Survivor Break from the pain Take your place Survivor Break from the pain Take your place
I'm а ѕurvivor""",,"""Survivor
I got my bad shades on Jet-black am in ma zone I'm sick of the news I'm sick of the views I'm sick of the lies they've told
Come on and shine the light Come on and shine on me Guess you can see I don't believe Anything they told me
Letting me down Lifting me up Keeping me slow But I can't stop It's tearing me apart I'm alive Tryna look up, atop of a rock Climbing these heights, man I can't stop at all I'm standing tall
I'm a survivor Stay aliver Do or die in my prime I'm a fighter I'm a survivor Won't be tied up Break from the pain Take your place, I'll remind ya
I'm a survivor
Break from the pain Take your place, I'll remind ya
Kicking me, breaking me But I won't stop Pushing me, pulling me I will get up Hitting me, mocking me Stabbing me, crushing me Tearing me, burning me I'll never stop
I could have lost my way I could have made mistakes I bled a lot, more than you thought But I didn't fade away
Say you'll break me down And bring me to my knees You can do it Can you prove it? But you ain't got shit on me
I'm a survivor Break from the pain Take your place, I'll remind ya
Breathe in breathe out it's all done Never forget who you are Breathe in breathe out it's all done Never forget who you are
I'm a survivor Stay aliver Do or die in my prime I'm a fighter I'm a survivor Won't be tied up Break from the pain Take your place, I'll remind ya
I'm a survivor I'm a survivor
Break from the pain Take your place Survivor Break from the pain Take your place Survivor Break from the pain Take your place
I'm а ѕurvivor""",1,0,survivor i got my bad shades on jetblack am in ma zone im sick of the news im sick of the views im sick of the lies theyve told come on and shine the light come on and shine on me guess you can see i dont believe anything they told me letting me down lifting me up keeping me slow but i cant stop its tearing me apart im alive tryna look up atop of a rock climbing these heights man i cant stop at all im standing tall im a survivor stay aliver do or die in my prime im a fighter im a survivor wont be tied up break from the pain take your place ill remind ya im a survivor break from the pain take your place ill remind ya kicking me breaking me but i wont stop pushing me pulling me i will get up hitting me mocking me stabbing me crushing me tearing me burning me ill never stop i could have lost my way i could have made mistakes i bled a lot more than you thought but i didnt fade away say youll break me down and bring me to my knees you can do it can you prove it but you aint got shit on me im a survivor break from the pain take your place ill remind ya breathe in breathe out its all done never forget who you are breathe in breathe out its all done never forget who you are im a survivor stay aliver do or die in my prime im a fighter im a survivor wont be tied up break from the pain take your place ill remind ya im a survivor im a survivor break from the pain take your place survivor break from the pain take your place survivor break from the pain take your place im а ѕurvivor,"['survivor', 'i', 'got', 'my', 'bad', 'shades', 'on', 'jetblack', 'am', 'in', 'ma', 'zone', 'im', 'sick', 'of', 'the', 'news', 'im', 'sick', 'of', 'the', 'views', 'im', 'sick', 'of', 'the', 'lies', 'theyve', 'told', 'come', 'on', 'and', 'shine', 'the', 'light', 'come', 'on', 'and', 'shine', 'on', 'me', 'guess', 'you', 'can', 'see', 'i', 'dont', 'believe', 'anything', 'they', 'told', 'me', 'letting', 'me', 'down', 'lifting', 'me', 'up', 'keeping', 'me', 'slow', 'but', 'i', 'cant', 'stop', 'its', 'tearing', 'me', 'apart', 'im', 'alive', 'tryna', 'look', 'up', 'atop', 'of', 'a', 'rock', 'climbing', 'these', 'heights', 'man', 'i', 'cant', 'stop', 'at', 'all', 'im', 'standing', 'tall', 'im', 'a', 'survivor', 'stay', 'aliver', 'do', 'or', 'die', 'in', 'my', 'prime', 'im', 'a', 'fighter', 'im', 'a', 'survivor', 'wont', 'be', 'tied', 'up', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'ill', 'remind', 'ya', 'im', 'a', 'survivor', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'ill', 'remind', 'ya', 'kicking', 'me', 'breaking', 'me', 'but', 'i', 'wont', 'stop', 'pushing', 'me', 'pulling', 'me', 'i', 'will', 'get', 'up', 'hitting', 'me', 'mocking', 'me', 'stabbing', 'me', 'crushing', 'me', 'tearing', 'me', 'burning', 'me', 'ill', 'never', 'stop', 'i', 'could', 'have', 'lost', 'my', 'way', 'i', 'could', 'have', 'made', 'mistakes', 'i', 'bled', 'a', 'lot', 'more', 'than', 'you', 'thought', 'but', 'i', 'didnt', 'fade', 'away', 'say', 'youll', 'break', 'me', 'down', 'and', 'bring', 'me', 'to', 'my', 'knees', 'you', 'can', 'do', 'it', 'can', 'you', 'prove', 'it', 'but', 'you', 'aint', 'got', 'shit', 'on', 'me', 'im', 'a', 'survivor', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'ill', 'remind', 'ya', 'breathe', 'in', 'breathe', 'out', 'its', 'all', 'done', 'never', 'forget', 'who', 'you', 'are', 'breathe', 'in', 'breathe', 'out', 'its', 'all', 'done', 'never', 'forget', 'who', 'you', 'are', 'im', 'a', 'survivor', 'stay', 'aliver', 'do', 'or', 'die', 'in', 'my', 'prime', 'im', 'a', 'fighter', 'im', 'a', 'survivor', 'wont', 'be', 'tied', 'up', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'ill', 'remind', 'ya', 'im', 'a', 'survivor', 'im', 'a', 'survivor', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'survivor', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'survivor', 'break', 'from', 'the', 'pain', 'take', 'your', 'place', 'im', 'а', 'ѕurvivor']",315,122,0.3873015873,0.3359008707,0.3681443077,0.004142950755,0.001672751969,0.000518396846,0.9926980138,0.0006950909155,0.0002728127292,love,https://www.youtube.com/watch?v=RfH5o3XtI2c,Eurovision Song Contest,2025-02-18,907290,16315,2500,69,13149.13,0.4897956578,0.2049866999,0.03856951024,0.004806142115,80.5,4,"[6.5, 31.5, 49.5, 80.5]",https://www.youtube.com/watch?v=zySCY9ZY3Ks,https://www.youtube.com/watch?v=zySCY9ZY3Ks,zySCY9ZY3K,181.0111694,129.8057556,389,0.04705447331,0.9646360278,3.4967978,0.07027442753,0.003334188368,0.5306671262,12.55961895,2.174305201,0.6982825994,0.2102635056,434.1931152,0.9238328934,D,minor,0.8390772939,D,minor,0.8446102738,D,minor,0.8371207118,D,minor,0.9232839346,10.80284023,0.1172865927,6.299882889,1.434443951,29.71400833,0.4766673744,3.647878885,8.266168594,0.1416068673,0.3396533132,0.01620004512,37.4846077,29.97998428,-8.313463211,8.16998291,16.15701294,0.1813015491,14.53821373,2.66406703,30.12136459,0.5169099569,1787.53479,27.04501724,-8.43E-09,0.03453566879,0.001548066153,0.01754457131,0.008303454146,0.008199209347,7.822365761,0.09723508358,4.114455223,0.005343005992,1796.55542,1.407677293,4579092,0.6830458641,0.06796590984,-626.4969,107.217125,-9.325426,24.409098,7.6743994,9.1247635,6.484575,13.116521,0.7293752,5.81848,2.1539195,1.1798843,1.2665206,9.370154,80.04023,-122.36793,39.05034,-47.42423,21.681257,-29.3352,16.15676,-21.934189,2.495886,-14.009723,3.2010782,-12.925292,-0.74245745,-0.7753259,-0.77826214,-0.8030335,-0.7874551,-0.7647553,-6.703503,-6.8247952,-7.17101,-7.3103485,-7.2510567,-10.013842,0.5717025,0.081654646,0.10942702,0.13384217,0.077699944,0.049446627,42.831493,3.4111311,6.181072,3.6419594,2.4878173,3.026417,0.7694281,2.7442935,0.33341882,12.9007435,2.7186458,1.6414465,0,0,0,0,0.43600923,2.0005128,0.41036162,0,0.256476,0,5.9502435,8.258528,1,0.986020267,0.07528536767
